Id,date_time,Value,ActivityDay_x,StepTotal,ActivityDay_y,Calories_x,ActivityDay,SedentaryMinutes_x,LightlyActiveMinutes_x,FairlyActiveMinutes_x,VeryActiveMinutes_x,SedentaryActiveDistance_x,LightActiveDistance_x,ModeratelyActiveDistance_x,VeryActiveDistance_x,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance_y,ModeratelyActiveDistance_y,LightActiveDistance_y,SedentaryActiveDistance_y,VeryActiveMinutes_y,FairlyActiveMinutes_y,LightlyActiveMinutes_y,SedentaryMinutes_y,Calories_y,SleepDay,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,day_of_week,Sleep Duration
2022484408,2016-04-23,71.75562470081378,4/23/2016,6001.0,4/23/2016,2069.0,4/23/2016,1191.0,249.0,0.0,0.0,0.0,4.21000003814697,0.0,0.0,4/23/2016,6001.0,4.21000003814697,4.21000003814697,0.0,0.0,0.0,4.21000003814697,0.0,0.0,0.0,249.0,1191.0,2069.0,,,,,Saturday,
2022484408,2016-04-24,82.42124019957234,4/24/2016,13481.0,4/24/2016,2529.0,4/24/2016,1161.0,216.0,26.0,37.0,0.0,4.57999992370605,1.1499999761581399,4.550000190734861,4/24/2016,13481.0,10.2799997329712,10.2799997329712,0.0,4.550000190734861,1.1499999761581399,4.57999992370605,0.0,37.0,26.0,216.0,1161.0,2529.0,,,,,Sunday,
2022484408,2016-04-25,82.57571059431524,4/25/2016,11369.0,4/25/2016,2470.0,4/25/2016,1171.0,217.0,8.0,44.0,0.0,4.46000003814697,0.219999998807907,3.32999992370605,4/25/2016,11369.0,8.01000022888184,8.01000022888184,0.0,3.32999992370605,0.219999998807907,4.46000003814697,0.0,44.0,8.0,217.0,1171.0,2470.0,,,,,Monday,
2022484408,2016-04-26,83.30191751085384,4/26/2016,10119.0,4/26/2016,2793.0,4/26/2016,1086.0,275.0,24.0,55.0,0.0,5.1100001335144,0.6600000262260439,1.42999994754791,4/26/2016,10119.0,7.19000005722046,7.19000005722046,0.0,1.42999994754791,0.6600000262260439,5.1100001335144,0.0,55.0,24.0,275.0,1086.0,2793.0,,,,,Tuesday,
2022484408,2016-04-27,80.89912181941004,4/27/2016,10159.0,4/27/2016,2463.0,4/27/2016,1119.0,282.0,20.0,19.0,0.0,5.11999988555908,0.970000028610229,1.03999996185303,4/27/2016,10159.0,7.130000114440921,7.130000114440921,0.0,1.03999996185303,0.970000028610229,5.11999988555908,0.0,19.0,20.0,282.0,1119.0,2463.0,,,,,Wednesday,
2022484408,2016-04-28,71.25103398669305,4/28/2016,10140.0,4/28/2016,2296.0,4/28/2016,1123.0,291.0,20.0,6.0,0.0,5.389999866485599,1.33000004291534,0.40999999642372104,4/28/2016,10140.0,7.119999885559079,7.119999885559079,0.0,0.40999999642372104,1.33000004291534,5.389999866485599,0.0,6.0,20.0,291.0,1123.0,2296.0,,,,,Thursday,
2022484408,2016-04-29,82.95321407509337,4/29/2016,10245.0,4/29/2016,2611.0,4/29/2016,1098.0,281.0,40.0,21.0,0.0,5.5,1.21000003814697,0.479999989271164,4/29/2016,10245.0,7.19000005722046,7.19000005722046,0.0,0.479999989271164,1.21000003814697,5.5,0.0,21.0,40.0,281.0,1098.0,2611.0,,,,,Friday,
2022484408,2016-04-30,77.50162454873646,4/30/2016,18387.0,4/30/2016,2732.0,4/30/2016,1043.0,361.0,23.0,13.0,0.0,10.5699996948242,1.39999997615814,0.9399999976158141,4/30/2016,18387.0,12.9099998474121,12.9099998474121,0.0,0.9399999976158141,1.39999997615814,10.5699996948242,0.0,13.0,23.0,361.0,1043.0,2732.0,,,,,Saturday,
2022484408,2016-05-01,73.61034723840595,5/1/2016,10538.0,5/1/2016,2380.0,5/1/2016,1142.0,245.0,28.0,25.0,0.0,4.5,0.959999978542328,1.9400000572204599,5/1/2016,10538.0,7.400000095367429,7.400000095367429,0.0,1.9400000572204599,0.959999978542328,4.5,0.0,25.0,28.0,245.0,1142.0,2380.0,,,,,Sunday,
2022484408,2016-05-02,77.16606029106029,5/2/2016,10379.0,5/2/2016,2473.0,5/2/2016,1119.0,277.0,8.0,36.0,0.0,4.32999992370605,0.34000000357627896,2.60999989509583,5/2/2016,10379.0,7.28999996185303,7.28999996185303,0.0,2.60999989509583,0.34000000357627896,4.32999992370605,0.0,36.0,8.0,277.0,1119.0,2473.0,,,,,Monday,
2022484408,2016-05-03,82.94617996604414,5/3/2016,12183.0,5/3/2016,2752.0,5/3/2016,1104.0,250.0,14.0,72.0,0.0,4.2800002098083505,0.46000000834465005,3.99000000953674,5/3/2016,12183.0,8.73999977111816,8.73999977111816,0.0,3.99000000953674,0.46000000834465005,4.2800002098083505,0.0,72.0,14.0,250.0,1104.0,2752.0,,,,,Tuesday,
2022484408,2016-05-04,82.86844282641073,5/4/2016,11768.0,5/4/2016,2649.0,5/4/2016,1105.0,272.0,27.0,36.0,0.0,4.84999990463257,0.930000007152557,2.50999999046326,5/4/2016,11768.0,8.28999996185303,8.28999996185303,0.0,2.50999999046326,0.930000007152557,4.84999990463257,0.0,36.0,27.0,272.0,1105.0,2649.0,,,,,Wednesday,
2022484408,2016-05-05,80.71003111572084,5/5/2016,11895.0,5/5/2016,2609.0,5/5/2016,1112.0,253.0,20.0,55.0,0.0,4.699999809265139,0.8600000143051151,2.7899999618530296,5/5/2016,11895.0,8.35000038146973,8.35000038146973,0.0,2.7899999618530296,0.8600000143051151,4.699999809265139,0.0,55.0,20.0,253.0,1112.0,2609.0,,,,,Thursday,
2022484408,2016-05-06,81.7220977976857,5/6/2016,10227.0,5/6/2016,2498.0,5/6/2016,1104.0,295.0,17.0,24.0,0.0,4.6399998664856,0.6700000166893011,1.87000000476837,5/6/2016,10227.0,7.17999982833862,7.17999982833862,0.0,1.87000000476837,0.6700000166893011,4.6399998664856,0.0,24.0,17.0,295.0,1104.0,2498.0,,,,,Friday,
2022484408,2016-05-07,76.06818181818181,5/7/2016,6708.0,5/7/2016,1995.0,5/7/2016,1269.0,149.0,2.0,20.0,0.0,3.0199999809265097,0.0799999982118607,1.61000001430511,5/7/2016,6708.0,4.71000003814697,4.71000003814697,0.0,1.61000001430511,0.0799999982118607,3.0199999809265097,0.0,20.0,2.0,149.0,1269.0,1995.0,,,,,Saturday,
2022484408,2016-05-08,75.96768236380423,5/8/2016,3292.0,5/8/2016,1848.0,5/8/2016,1305.0,135.0,0.0,0.0,0.0,2.30999994277954,0.0,0.0,5/8/2016,3292.0,2.30999994277954,2.30999994277954,0.0,0.0,0.0,2.30999994277954,0.0,0.0,0.0,135.0,1305.0,1848.0,,,,,Sunday,
2022484408,2016-05-09,82.23453386179563,5/9/2016,13379.0,5/9/2016,2709.0,5/9/2016,1061.0,297.0,47.0,35.0,0.0,5.639999866485599,1.62999999523163,2.11999988555908,5/9/2016,13379.0,9.39000034332275,9.39000034332275,0.0,2.11999988555908,1.62999999523163,5.639999866485599,0.0,35.0,47.0,297.0,1061.0,2709.0,,,,,Monday,
2022484408,2016-05-10,86.58479771148346,5/10/2016,12798.0,5/10/2016,2797.0,5/10/2016,1084.0,271.0,28.0,57.0,0.0,5.55999994277954,1.21000003814697,2.22000002861023,5/10/2016,12798.0,8.97999954223633,8.97999954223633,0.0,2.22000002861023,1.21000003814697,5.55999994277954,0.0,57.0,28.0,271.0,1084.0,2797.0,,,,,Tuesday,
2022484408,2016-05-11,83.52272192135625,5/11/2016,13272.0,5/11/2016,2544.0,5/11/2016,1133.0,224.0,25.0,58.0,0.0,3.99000000953674,1.1499999761581399,4.17999982833862,5/11/2016,13272.0,9.31999969482422,9.31999969482422,0.0,4.17999982833862,1.1499999761581399,3.99000000953674,0.0,58.0,25.0,224.0,1133.0,2544.0,,,,,Wednesday,
2022484408,2016-05-12,81.41366600510351,5/12/2016,9117.0,5/12/2016,1853.0,5/12/2016,728.0,236.0,16.0,16.0,0.0,4.44000005722046,0.6700000166893011,1.27999997138977,5/12/2016,9117.0,6.40999984741211,6.40999984741211,0.0,1.27999997138977,0.6700000166893011,4.44000005722046,0.0,16.0,16.0,236.0,728.0,1853.0,,,,,Thursday,
2026352035,2016-04-16,68.65625,4/16/2016,2547.0,4/16/2016,1373.0,4/16/2016,728.0,150.0,0.0,0.0,0.0,1.58000004291534,0.0,0.0,4/16/2016,2547.0,1.58000004291534,1.58000004291534,0.0,0.0,0.0,1.58000004291534,0.0,0.0,0.0,150.0,728.0,1373.0,4/16/2016 12:00:00 AM,1.0,524.0,567.0,Saturday,Healthy
2026352035,2016-04-17,,4/17/2016,838.0,4/17/2016,1214.0,4/17/2016,1053.0,60.0,0.0,0.0,0.0,0.519999980926514,0.0,0.0,4/17/2016,838.0,0.519999980926514,0.519999980926514,0.0,0.0,0.0,0.519999980926514,0.0,0.0,0.0,60.0,1053.0,1214.0,4/17/2016 12:00:00 AM,1.0,437.0,498.0,Sunday,Okay
2026352035,2016-04-18,,4/18/2016,3325.0,4/18/2016,1419.0,4/18/2016,1062.0,182.0,0.0,0.0,0.0,2.05999994277954,0.0,0.0,4/18/2016,3325.0,2.05999994277954,2.05999994277954,0.0,0.0,0.0,2.05999994277954,0.0,0.0,0.0,182.0,1062.0,1419.0,,,,,Monday,
2026352035,2016-04-19,,4/19/2016,2424.0,4/19/2016,1356.0,4/19/2016,785.0,141.0,0.0,0.0,0.0,1.5,0.0,0.0,4/19/2016,2424.0,1.5,1.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,141.0,785.0,1356.0,4/19/2016 12:00:00 AM,1.0,498.0,540.0,Tuesday,Enough
2026352035,2016-04-20,,4/20/2016,7222.0,4/20/2016,1667.0,4/20/2016,623.0,327.0,0.0,0.0,0.0,4.480000019073491,0.0,0.0,4/20/2016,7222.0,4.480000019073491,4.480000019073491,0.0,0.0,0.0,4.480000019073491,0.0,0.0,0.0,327.0,623.0,1667.0,4/20/2016 12:00:00 AM,1.0,461.0,510.0,Wednesday,Enough
2026352035,2016-04-21,,4/21/2016,2467.0,4/21/2016,1370.0,4/21/2016,749.0,153.0,0.0,0.0,0.0,1.5299999713897698,0.0,0.0,4/21/2016,2467.0,1.5299999713897698,1.5299999713897698,0.0,0.0,0.0,1.5299999713897698,0.0,0.0,0.0,153.0,749.0,1370.0,4/21/2016 12:00:00 AM,1.0,477.0,514.0,Thursday,Enough
2026352035,2016-04-22,,4/22/2016,2915.0,4/22/2016,1399.0,4/22/2016,712.0,162.0,0.0,0.0,0.0,1.8099999427795401,0.0,0.0,4/22/2016,2915.0,1.8099999427795401,1.8099999427795401,0.0,0.0,0.0,1.8099999427795401,0.0,0.0,0.0,162.0,712.0,1399.0,4/22/2016 12:00:00 AM,1.0,520.0,545.0,Friday,Healthy
2026352035,2016-04-23,,4/23/2016,12357.0,4/23/2016,1916.0,4/23/2016,458.0,432.0,0.0,0.0,0.0,7.71000003814697,0.0,0.0,4/23/2016,12357.0,7.71000003814697,7.71000003814697,0.0,0.0,0.0,7.71000003814697,0.0,0.0,0.0,432.0,458.0,1916.0,4/23/2016 12:00:00 AM,1.0,522.0,554.0,Saturday,Healthy
2026352035,2016-04-24,,4/24/2016,3490.0,4/24/2016,1401.0,4/24/2016,704.0,164.0,0.0,0.0,0.0,2.16000008583069,0.0,0.0,4/24/2016,3490.0,2.16000008583069,2.16000008583069,0.0,0.0,0.0,2.16000008583069,0.0,0.0,0.0,164.0,704.0,1401.0,4/24/2016 12:00:00 AM,1.0,555.0,591.0,Sunday,Healthy
2026352035,2016-04-25,99.50581395348836,4/25/2016,6017.0,4/25/2016,1576.0,4/25/2016,821.0,260.0,0.0,0.0,0.0,3.7300000190734903,0.0,0.0,4/25/2016,6017.0,3.7300000190734903,3.7300000190734903,0.0,0.0,0.0,3.7300000190734903,0.0,0.0,0.0,260.0,821.0,1576.0,4/25/2016 12:00:00 AM,1.0,506.0,531.0,Monday,Healthy
2026352035,2016-04-26,,4/26/2016,5933.0,4/26/2016,1595.0,4/26/2016,1018.0,288.0,0.0,0.0,0.0,3.6800000667572004,0.0,0.0,4/26/2016,5933.0,3.6800000667572004,3.6800000667572004,0.0,0.0,0.0,3.6800000667572004,0.0,0.0,0.0,288.0,1018.0,1595.0,,,,,Tuesday,
2026352035,2016-04-27,,4/27/2016,6088.0,4/27/2016,1593.0,4/27/2016,586.0,286.0,0.0,0.0,0.0,3.7699999809265097,0.0,0.0,4/27/2016,6088.0,3.7699999809265097,3.7699999809265097,0.0,0.0,0.0,3.7699999809265097,0.0,0.0,0.0,286.0,586.0,1593.0,4/27/2016 12:00:00 AM,1.0,508.0,545.0,Wednesday,Healthy
2026352035,2016-04-28,,4/28/2016,6375.0,4/28/2016,1649.0,4/28/2016,626.0,331.0,0.0,0.0,0.0,3.95000004768372,0.0,0.0,4/28/2016,6375.0,3.95000004768372,3.95000004768372,0.0,0.0,0.0,3.95000004768372,0.0,0.0,0.0,331.0,626.0,1649.0,4/28/2016 12:00:00 AM,1.0,513.0,545.0,Thursday,Healthy
2026352035,2016-04-29,,4/29/2016,7604.0,4/29/2016,1692.0,4/29/2016,492.0,352.0,0.0,0.0,0.0,4.71000003814697,0.0,0.0,4/29/2016,7604.0,4.71000003814697,4.71000003814697,0.0,0.0,0.0,4.71000003814697,0.0,0.0,0.0,352.0,492.0,1692.0,4/29/2016 12:00:00 AM,1.0,490.0,510.0,Friday,Enough
2026352035,2016-04-30,,4/30/2016,4729.0,4/30/2016,1506.0,4/30/2016,594.0,233.0,0.0,0.0,0.0,2.9300000667572004,0.0,0.0,4/30/2016,4729.0,2.9300000667572004,2.9300000667572004,0.0,0.0,0.0,2.9300000667572004,0.0,0.0,0.0,233.0,594.0,1506.0,4/30/2016 12:00:00 AM,1.0,573.0,607.0,Saturday,Healthy
2026352035,2016-05-01,,5/1/2016,3609.0,5/1/2016,1447.0,5/1/2016,716.0,191.0,0.0,0.0,0.0,2.27999997138977,0.0,0.0,5/1/2016,3609.0,2.27999997138977,2.27999997138977,0.0,0.0,0.0,2.27999997138977,0.0,0.0,0.0,191.0,716.0,1447.0,5/1/2016 12:00:00 AM,1.0,527.0,546.0,Sunday,Healthy
2026352035,2016-05-02,84.13457076566125,5/2/2016,7018.0,5/2/2016,1690.0,5/2/2016,716.0,355.0,0.0,0.0,0.0,4.349999904632569,0.0,0.0,5/2/2016,7018.0,4.349999904632569,4.349999904632569,0.0,0.0,0.0,4.349999904632569,0.0,0.0,0.0,355.0,716.0,1690.0,5/2/2016 12:00:00 AM,1.0,511.0,543.0,Monday,Healthy
2026352035,2016-05-03,,5/3/2016,5992.0,5/3/2016,1604.0,5/3/2016,981.0,304.0,0.0,0.0,0.0,3.72000002861023,0.0,0.0,5/3/2016,5992.0,3.72000002861023,3.72000002861023,0.0,0.0,0.0,3.72000002861023,0.0,0.0,0.0,304.0,981.0,1604.0,,,,,Tuesday,
2026352035,2016-05-04,,5/4/2016,6564.0,5/4/2016,1658.0,5/4/2016,530.0,345.0,0.0,0.0,0.0,4.07000017166138,0.0,0.0,5/4/2016,6564.0,4.07000017166138,4.07000017166138,0.0,0.0,0.0,4.07000017166138,0.0,0.0,0.0,345.0,530.0,1658.0,5/4/2016 12:00:00 AM,1.0,538.0,560.0,Wednesday,Healthy
2026352035,2016-05-05,,5/5/2016,12167.0,5/5/2016,1926.0,5/5/2016,479.0,475.0,0.0,0.0,0.0,7.53999996185303,0.0,0.0,5/5/2016,12167.0,7.53999996185303,7.53999996185303,0.0,0.0,0.0,7.53999996185303,0.0,0.0,0.0,475.0,479.0,1926.0,5/5/2016 12:00:00 AM,1.0,468.0,485.0,Thursday,Enough
2026352035,2016-05-06,,5/6/2016,8198.0,5/6/2016,1736.0,5/6/2016,511.0,383.0,0.0,0.0,0.0,5.07999992370605,0.0,0.0,5/6/2016,8198.0,5.07999992370605,5.07999992370605,0.0,0.0,0.0,5.07999992370605,0.0,0.0,0.0,383.0,511.0,1736.0,5/6/2016 12:00:00 AM,1.0,524.0,548.0,Friday,Healthy
2026352035,2016-05-07,,5/7/2016,4193.0,5/7/2016,1491.0,5/7/2016,665.0,229.0,0.0,0.0,0.0,2.5999999046325697,0.0,0.0,5/7/2016,4193.0,2.5999999046325697,2.5999999046325697,0.0,0.0,0.0,2.5999999046325697,0.0,0.0,0.0,229.0,665.0,1491.0,5/7/2016 12:00:00 AM,1.0,511.0,521.0,Saturday,Healthy
2026352035,2016-05-08,,5/8/2016,5528.0,5/8/2016,1555.0,5/8/2016,610.0,258.0,0.0,0.0,0.0,3.45000004768372,0.0,0.0,5/8/2016,5528.0,3.45000004768372,3.45000004768372,0.0,0.0,0.0,3.45000004768372,0.0,0.0,0.0,258.0,610.0,1555.0,5/8/2016 12:00:00 AM,1.0,541.0,568.0,Sunday,Healthy
2026352035,2016-05-09,98.23390081421171,5/9/2016,10685.0,5/9/2016,1869.0,5/9/2016,543.0,401.0,0.0,0.0,0.0,6.599999904632571,0.0,0.0,5/9/2016,10685.0,6.619999885559079,6.619999885559079,0.0,0.0,0.0,6.599999904632571,0.0,0.0,0.0,401.0,543.0,1869.0,5/9/2016 12:00:00 AM,1.0,531.0,556.0,Monday,Healthy
2347167796,2016-04-11,111.63157894736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monday,
2347167796,2016-04-12,80.50370774263905,4/12/2016,10113.0,4/12/2016,2344.0,4/12/2016,964.0,320.0,13.0,28.0,0.0,4.19999980926514,0.6200000047683721,2.0,4/12/2016,10113.0,6.82999992370605,6.82999992370605,0.0,2.0,0.6200000047683721,4.19999980926514,0.0,28.0,13.0,320.0,964.0,2344.0,,,,,Tuesday,
2347167796,2016-04-13,74.29423243712056,4/13/2016,10352.0,4/13/2016,2038.0,4/13/2016,676.0,195.0,32.0,19.0,0.0,3.41000008583069,1.9400000572204599,1.6599999666213998,4/13/2016,10352.0,7.0100002288818395,7.0100002288818395,0.0,1.6599999666213998,1.9400000572204599,3.41000008583069,0.0,19.0,32.0,195.0,676.0,2038.0,4/13/2016 12:00:00 AM,1.0,467.0,531.0,Wednesday,Enough
2347167796,2016-04-14,72.19043478260869,4/14/2016,10129.0,4/14/2016,2010.0,4/14/2016,705.0,206.0,48.0,1.0,0.0,3.9400000572204603,2.74000000953674,0.0199999995529652,4/14/2016,10129.0,6.699999809265139,6.699999809265139,0.0,0.0199999995529652,2.74000000953674,3.9400000572204603,0.0,1.0,48.0,206.0,705.0,2010.0,4/14/2016 12:00:00 AM,1.0,445.0,489.0,Thursday,Enough
2347167796,2016-04-15,79.1337454341107,4/15/2016,10465.0,4/15/2016,2133.0,4/15/2016,720.0,284.0,24.0,1.0,0.0,5.42999982833862,1.41999995708466,0.0700000002980232,4/15/2016,10465.0,6.92000007629395,6.92000007629395,0.0,0.0700000002980232,1.41999995708466,5.42999982833862,0.0,1.0,24.0,284.0,720.0,2133.0,4/15/2016 12:00:00 AM,1.0,452.0,504.0,Friday,Enough
2347167796,2016-04-16,90.76809569545095,4/16/2016,22244.0,4/16/2016,2670.0,4/16/2016,968.0,268.0,72.0,66.0,0.0,5.53000020980835,4.099999904632569,5.449999809265139,4/16/2016,22244.0,15.0799999237061,15.0799999237061,0.0,5.449999809265139,4.099999904632569,5.53000020980835,0.0,66.0,72.0,268.0,968.0,2670.0,,,,,Saturday,
2347167796,2016-04-17,74.10096788385394,4/17/2016,5472.0,4/17/2016,1882.0,4/17/2016,508.0,249.0,7.0,1.0,0.0,3.25999999046326,0.280000001192093,0.0799999982118607,4/17/2016,5472.0,3.6199998855590803,3.6199998855590803,0.0,0.0799999982118607,0.280000001192093,3.25999999046326,0.0,1.0,7.0,249.0,508.0,1882.0,4/17/2016 12:00:00 AM,1.0,556.0,602.0,Sunday,Healthy
2347167796,2016-04-18,71.30458040789034,4/18/2016,8247.0,4/18/2016,1944.0,4/18/2016,678.0,206.0,16.0,11.0,0.0,3.7899999618530296,0.8600000143051151,0.790000021457672,4/18/2016,8247.0,5.449999809265139,5.449999809265139,0.0,0.790000021457672,0.8600000143051151,3.7899999618530296,0.0,11.0,16.0,206.0,678.0,1944.0,4/18/2016 12:00:00 AM,1.0,500.0,557.0,Monday,Enough
2347167796,2016-04-19,87.90296961325967,4/19/2016,6711.0,4/19/2016,2346.0,4/19/2016,648.0,382.0,7.0,0.0,0.0,4.44000005722046,0.0,0.0,4/19/2016,6711.0,4.44000005722046,4.44000005722046,0.0,0.0,0.0,4.44000005722046,0.0,0.0,7.0,382.0,648.0,2346.0,4/19/2016 12:00:00 AM,1.0,465.0,514.0,Tuesday,Enough
2347167796,2016-04-20,74.9860715416271,4/20/2016,10999.0,4/20/2016,2198.0,4/20/2016,1011.0,269.0,43.0,11.0,0.0,4.78000020980835,1.8099999427795401,0.680000007152557,4/20/2016,10999.0,7.26999998092651,7.26999998092651,0.0,0.680000007152557,1.8099999427795401,4.78000020980835,0.0,11.0,43.0,269.0,1011.0,2198.0,,,,,Wednesday,
2347167796,2016-04-21,73.52021184608734,4/21/2016,10080.0,4/21/2016,2048.0,4/21/2016,761.0,208.0,26.0,23.0,0.0,3.3800001144409197,1.5299999713897698,1.85000002384186,4/21/2016,10080.0,6.75,6.75,0.0,1.85000002384186,1.5299999713897698,3.3800001144409197,0.0,23.0,26.0,208.0,761.0,2048.0,4/21/2016 12:00:00 AM,1.0,460.0,484.0,Thursday,Enough
2347167796,2016-04-22,71.20718629076838,4/22/2016,7804.0,4/22/2016,1946.0,4/22/2016,781.0,206.0,27.0,9.0,0.0,2.92000007629395,1.67999994754791,0.560000002384186,4/22/2016,7804.0,5.15999984741211,5.15999984741211,0.0,0.560000002384186,1.67999994754791,2.92000007629395,0.0,9.0,27.0,206.0,781.0,1946.0,4/22/2016 12:00:00 AM,1.0,405.0,461.0,Friday,Okay
2347167796,2016-04-23,83.79422268907562,4/23/2016,16901.0,4/23/2016,2629.0,4/23/2016,591.0,360.0,35.0,32.0,0.0,7.150000095367429,1.45000004768372,2.77999997138977,4/23/2016,16901.0,11.369999885559098,11.369999885559098,0.0,2.77999997138977,1.45000004768372,7.150000095367429,0.0,32.0,35.0,360.0,591.0,2629.0,4/23/2016 12:00:00 AM,1.0,374.0,386.0,Saturday,Less
2347167796,2016-04-24,77.31414309484192,4/24/2016,9471.0,4/24/2016,2187.0,4/24/2016,584.0,360.0,0.0,0.0,0.0,6.2600002288818395,0.0,0.0,4/24/2016,9471.0,6.2600002288818395,6.2600002288818395,0.0,0.0,0.0,6.2600002288818395,0.0,0.0,0.0,360.0,584.0,2187.0,4/24/2016 12:00:00 AM,1.0,442.0,459.0,Sunday,Okay
2347167796,2016-04-25,74.83231127088179,4/25/2016,9482.0,4/25/2016,2095.0,4/25/2016,653.0,277.0,11.0,15.0,0.0,4.59999990463257,0.519999980926514,1.26999998092651,4/25/2016,9482.0,6.380000114440921,6.380000114440921,0.0,1.26999998092651,0.519999980926514,4.59999990463257,0.0,15.0,11.0,277.0,653.0,2095.0,4/25/2016 12:00:00 AM,1.0,433.0,471.0,Monday,Okay
